mass, radius, density
2.5720102266050564e+29 105335490.81000008 8812822.482046567
2.5809236604303377e+29 105544071.81000008 8808498.977222163
2.589845481517992e+29 105752652.81000009 8804169.642008625
2.5987756440842452e+29 105961233.81000009 8799834.490230504
2.607714102331002e+29 106169814.81000009 8795493.535721228
2.616660810448908e+29 106378395.81000009 8791146.792323016
2.625615722615368e+29 106586976.81000009 8786794.273886792
2.634578792996078e+29 106795557.81000009 8782435.994272102
2.6435499757452944e+29 107004138.81000009 8778071.967347037
2.6525292250054742e+29 107212719.81000009 8773702.206988137
2.6615164949088964e+29 107421300.81000009 8769326.727080312
2.6705117395761305e+29 107629881.81000009 8764945.541516759
2.6795149131184688e+29 107838462.81000009 8760558.664198877
2.688525969636845e+29 108047043.81000009 8756166.109036185
2.6975448632226458e+29 108255624.81000009 8751767.889946235
2.7065715479578895e+29 108464205.81000009 8747364.020854533
2.715605977915858e+29 108672786.81000009 8742954.515694447
2.7246481071611864e+29 108881367.81000009 8738539.388407134
2.7336978897498624e+29 109089948.81000009 8734118.652941443
2.7427552797310287e+29 109298529.81000009 8729692.32325385
2.7518202311450006e+29 109507110.81000009 8725260.413308352
2.7608926980256985e+29 109715691.81000009 8720822.937076401
2.769972634399747e+29 109924272.81000009 8716379.908536814
2.7790599942875554e+29 110132853.81000009 8711931.341675688
2.788154731702688e+29 110341434.81000009 8707477.250486318
2.7972568006536645e+29 110550015.81000009 8703017.648969114
2.8063661551429705e+29 110758596.81000009 8698552.551131524
2.8154827491675966e+29 110967177.81000009 8694081.970987935
2.8246065367205704e+29 111175758.81000009 8689605.922559608
2.833737471789155e+29 111384339.81000009 8685124.419874575
2.8428755083575512e+29 111592920.81000009 8680637.47696758
2.8520206004050054e+29 111801501.81000009 8676145.107879974
2.8611727019085124e+29 112010082.81000009 8671647.326659646
2.8703317668404734e+29 112218663.81000009 8667144.147360928
2.8794977491714882e+29 112427244.81000009 8662635.584044527
2.888670602868914e+29 112635825.81000009 8658121.65077743
2.897850281898216e+29 112844406.81000009 8653602.361632824
2.907036740223059e+29 113052987.81000009 8649077.730690021
2.9162299318052152e+29 113261568.81000009 8644547.772034362
2.925429810605827e+29 113470149.81000009 8640012.499757146
2.934636330584235e+29 113678730.81000009 8635471.927955542
2.94384944570005e+29 113887311.81000009 8630926.070732506
2.9530691099121626e+29 114095892.81000009 8626374.9421967
2.9622952771800035e+29 114304473.81000009 8621818.556462413
2.9715279014630036e+29 114513054.81000009 8617256.927649472
2.9807669367214042e+29 114721635.81000009 8612690.069883168
2.990012336916888e+29 114930216.81000009 8608117.997294158
2.9992640560120382e+29 115138797.81000009 8603540.724018406
3.00852204797151e+29 115347378.81000009 8598958.264197081
3.0177862667621197e+29 115555959.81000009 8594370.631976493
3.027056666352666e+29 115764540.81000009 8589777.841507986
3.0363332007151893e+29 115973121.81000009 8585179.906947881
3.0456158238239827e+29 116181702.81000009 8580576.842457388
3.0549044896577523e+29 116390283.81000009 8575968.662202507
3.0641991521979064e+29 116598864.81000009 8571355.380353976
3.0734997654308073e+29 116807445.81000009 8566737.011087162
3.08280628334606e+29 117016026.81000009 8562113.568581995
3.092118659939034e+29 117224607.81000009 8557485.06702288
3.101436849209512e+29 117433188.81000009 8552851.520598628
3.1107608051621415e+29 117641769.81000009 8548212.943502352
3.1200904818083245e+29 117850350.81000009 8543569.349931404
3.1294258331646876e+29 118058931.81000009 8538920.754087295
3.1387668132540723e+29 118267512.81000009 8534267.170175595
3.1481133761060754e+29 118476093.81000009 8529608.612405878
3.1574654757573194e+29 118684674.81000009 8524945.094991617
3.1668230662516326e+29 118893255.81000009 8520276.632150121
3.176186101640229e+29 119101836.81000009 8515603.238102447
3.1855545359822494e+29 119310417.81000009 8510924.927073315
3.194928323345121e+29 119518998.81000009 8506241.713291034
3.204307417805007e+29 119727579.81000009 8501553.610987421
3.2136917734459086e+29 119936160.81000009 8496860.634397719
3.223081344362184e+29 120144741.81000009 8492162.797760518
3.2324760846572e+29 120353322.81000009 8487460.115317669
3.2418759484435985e+29 120561903.81000009 8482752.601314211
3.2512808898451925e+29 120770484.81000009 8478040.26999829
3.260690862994801e+29 120979065.81000009 8473323.135621075
3.270105822037043e+29 121187646.81000009 8468601.212436682
3.279525721127346e+29 121396227.81000009 8463874.51470209
3.2889505144323066e+29 121604808.81000009 8459143.05667707
3.29838015613032e+29 121813389.81000009 8454406.852624089
3.307814600411312e+29 122021970.81000009 8449665.916808248
3.317253801478267e+29 122230551.81000009 8444920.263497196
3.326697713546331e+29 122439132.8100001 8440169.90696105
3.3361462908429886e+29 122647713.8100001 8435414.861472305
3.345599487610317e+29 122856294.8100001 8430655.14130578
3.3550572581028224e+29 123064875.8100001 8425890.760738514
3.364519556588793e+29 123273456.8100001 8421121.7340497
3.3739863373515575e+29 123482037.8100001 8416348.075520603
3.3834575546880474e+29 123690618.8100001 8411569.799434485
3.392933162910235e+29 123899199.8100001 8406786.920076516
3.402413116345315e+29 124107780.8100001 8401999.451733705
3.411897369335704e+29 124316361.8100001 8397207.408694815
3.4213858762393116e+29 124524942.8100001 8392410.805250298
3.43087859143035e+29 124733523.8100001 8387609.655692197
3.440375469299515e+29 124942104.8100001 8382803.974314079
3.4498764642532645e+29 125150685.8100001 8377993.775410955
3.4593815307158006e+29 125359266.8100001 8373179.073279204
3.468890623127899e+29 125567847.8100001 8368359.882216493
3.47840369594862e+29 125776428.8100001 8363536.216521695
3.487920703653596e+29 125985009.8100001 8358708.090494818
3.497441600738098e+29 126193590.8100001 8353875.518436927
3.506966341714507e+29 126402171.8100001 8349038.514650058
3.516494881114662e+29 126610752.8100001 8344197.09343715
3.526027173489046e+29 126819333.8100001 8339351.269101966
3.535563173407508e+29 127027914.8100001 8334501.05594901
3.545102835459712e+29 127236495.8100001 8329646.468283454
3.554646114255229e+29 127445076.8100001 8324787.520411065
3.564192964423355e+29 127653657.8100001 8319924.226638118
3.5737433406141926e+29 127862238.8100001 8315056.601271328
3.583297197499012e+29 128070819.8100001 8310184.658617767
3.592854489769799e+29 128279400.8100001 8305308.412984793
3.602415172139167e+29 128487981.8100001 8300427.87867997
3.611979199343327e+29 128696562.8100001 8295543.070010993
3.6215465261386675e+29 128905143.8100001 8290654.001285607
3.631117107304724e+29 129113724.8100001 8285760.686811538
3.640690897643281e+29 129322305.8100001 8280863.1408964135
3.650267851979091e+29 129530886.8100001 8275961.377847686
3.659847925159965e+29 129739467.8100001 8271055.41197256
3.6694310720576726e+29 129948048.8100001 8266145.257577907
3.679017247566502e+29 130156629.8100001 8261230.928970203
3.688606406606141e+29 130365210.8100001 8256312.440455443
3.6981985041196975e+29 130573791.8100001 8251389.806339071
3.707793495075138e+29 130782372.8100001 8246463.040925903
3.717391334465469e+29 130990953.8100001 8241532.15852005
3.726991977308738e+29 131199534.8100001 8236597.173424844
3.736595378648032e+29 131408115.8100001 8231658.099942765
3.746201493553279e+29 131616696.8100001 8226714.952375365
3.755810277119087e+29 131825277.8100001 8221767.74502319
3.765421684467086e+29 132033858.8100001 8216816.492185708
3.775035670745927e+29 132242439.8100001 8211861.208161239
3.784652191130383e+29 132451020.8100001 8206901.907246871
3.794271200822067e+29 132659601.8100001 8201938.603738389
3.803892655051956e+29 132868182.8100001 8196971.311930209
3.8135165090760676e+29 133076763.8100001 8192000.046115295
3.823142718180863e+29 133285344.8100001 8187024.820585084
3.832771237679825e+29 133493925.8100001 8182045.6496294215
3.842402022914359e+29 133702506.8100001 8177062.547536476
3.852035029256676e+29 133911087.8100001 8172075.528592672
3.8616702121065466e+29 134119668.8100001 8167084.607082619
3.871307526894008e+29 134328249.81000012 8162089.797289034
3.8809469290773785e+29 134536830.81000012 8157091.113492668
3.890588374147223e+29 134745411.81000012 8152088.569972234
3.9002318176223884e+29 134953992.81000012 8147082.181004334
3.909877215053067e+29 135162573.81000012 8142071.960863387
3.919524522019896e+29 135371154.81000012 8137057.923821555
3.9291736941350366e+29 135579735.81000012 8132040.084148671
3.9388246870419956e+29 135788316.81000012 8127018.456112163
3.9484774564149045e+29 135996897.81000012 8121993.053976988
3.958131957960861e+29 136205478.81000012 8116963.892005559
3.967788147418848e+29 136414059.81000012 8111930.984457666
3.9774459805597345e+29 136622640.81000012 8106894.345590411
3.987105413188256e+29 136831221.81000012 8101853.98965813
3.996766401140673e+29 137039802.81000012 8096809.930912333
4.0064289002871145e+29 137248383.81000012 8091762.183601615
4.016092866532115e+29 137456964.81000012 8086710.7619716
4.025758255811916e+29 137665545.81000012 8081655.6802648585
4.035425024098967e+29 137874126.81000012 8076596.952720846
4.045093127398323e+29 138082707.81000012 8071534.593575822
4.0547625217505295e+29 138291288.81000012 8066468.61706279
4.064433163231078e+29 138499869.81000012 8061399.037411416
4.074105007949688e+29 138708450.81000012 8056325.8688479625
4.083778012052648e+29 138917031.81000012 8051249.125595221
4.093452131719934e+29 139125612.81000012 8046168.821872439
4.103127323169892e+29 139334193.81000012 8041084.971895248
4.112803542655096e+29 139542774.81000012 8035997.589875589
4.1224807464654095e+29 139751355.81000012 8030906.6900216555
4.132158890926904e+29 139959936.81000012 8025812.286537813
4.141837932402943e+29 140168517.81000012 8020714.393624532
4.151517827293817e+29 140377098.81000012 8015613.025478319
4.1611985320369284e+29 140585679.81000012 8010508.196291649
4.170880003108949e+29 140794260.81000012 8005399.920252889
4.180562197021861e+29 141002841.81000012 8000288.2115462385
4.1902450703281766e+29 141211422.81000012 7995173.084351651
4.19992857961788e+29 141420003.81000012 7990054.55284477
4.209612681519865e+29 141628584.81000012 7984932.631196863
4.2192973327012165e+29 141837165.81000012 7979807.333574748
4.2289824898697326e+29 142045746.81000012 7974678.674140724
4.238668109771401e+29 142254327.81000012 7969546.667052509
4.248354149193103e+29 142462908.81000012 7964411.326463163
4.258040564959548e+29 142671489.81000012 7959272.66652103
4.267727313938503e+29 142880070.81000012 7954130.701369657
4.277414353036284e+29 143088651.81000012 7948985.445147742
4.2871016392000986e+29 143297232.81000012 7943836.911989052
4.29678912941913e+29 143505813.81000012 7938685.116022363
4.306476780722373e+29 143714394.81000012 7933530.071371391
4.316164550181695e+29 143922975.81000012 7928371.792154728
4.325852394909498e+29 144131556.81000012 7923210.292485768
4.335540272060696e+29 144340137.81000012 7918045.586472642
4.345228138832358e+29 144548718.81000012 7912877.688218158
4.354915952463706e+29 144757299.81000012 7907706.611819724
4.364603670237377e+29 144965880.81000012 7902532.371369287
4.374291249477982e+29 145174461.81000012 7897354.980953269
4.383978647553725e+29 145383042.81000012 7892174.454652495
4.393665821876588e+29 145591623.81000012 7886990.80654213
4.403352729901245e+29 145800204.81000012 7881804.050691612
4.4130393291272255e+29 146008785.81000012 7876614.201164589
4.4227255770976555e+29 146217366.81000012 7871421.272018848
4.432411431399795e+29 146425947.81000012 7866225.277306256
4.442096849666481e+29 146634528.81000012 7861026.231072686
4.4517817895739654e+29 146843109.81000012 7855824.147357959
4.461466208844616e+29 147051690.81000012 7850619.040195778
4.471150065246018e+29 147260271.81000012 7845410.92361366
4.480833316590431e+29 147468852.81000012 7840199.811632874
4.4905159207371334e+29 147677433.81000012 7834985.718268375
4.500197835590439e+29 147886014.81000012 7829768.657528737
4.509879019100958e+29 148094595.81000012 7824548.643416094
4.51955942926596e+29 148303176.81000012 7819325.689926075
4.529239024130089e+29 148511757.81000012 7814099.811047729
4.5389177617839295e+29 148720338.81000012 7808871.020763479
4.548595600364721e+29 148928919.81000012 7803639.333049046
4.558272498058702e+29 149137500.81000012 7798404.761873389
4.5679484130987696e+29 149346081.81000012 7793167.321198642
4.5776233037657386e+29 149554662.81000012 7787927.024980046
4.5872971283878015e+29 149763243.81000012 7782683.887165894
4.5969698453425104e+29 149971824.81000012 7777437.92169746
4.606641413055696e+29 150180405.81000012 7772189.142508942
4.616311790001468e+29 150388986.81000012 7766937.563527398
4.625980934702754e+29 150597567.81000012 7761683.198672678
4.6356488057329226e+29 150806148.81000012 7756426.061857371
4.6453153617121804e+29 151014729.81000012 7751166.166986734
4.6549805613135154e+29 151223310.81000012 7745903.527958635
4.664644363256573e+29 151431891.81000012 7740638.158663491
4.674306726314502e+29 151640472.81000012 7735370.072984201
4.683967609306567e+29 151849053.81000012 7730099.284796094
4.6936269711067966e+29 152057634.81000012 7724825.807966856
4.703284770636238e+29 152266215.81000012 7719549.65635648
4.712940966869621e+29 152474796.81000012 7714270.843817195
4.7225955188301324e+29 152683377.81000012 7708989.384193409
4.732248385595185e+29 152891958.81000012 7703705.291321653
4.741899526291729e+29 153100539.81000012 7698418.579030512
4.751548900098957e+29 153309120.81000012 7693129.26114057
4.7611964662479445e+29 153517701.81000012 7687837.351464342
4.770842184022367e+29 153726282.81000012 7682542.863806227
4.7804860127577825e+29 153934863.81000012 7677245.811962438
4.790127911842891e+29 154143444.81000012 7671946.209720944
4.7997678407188156e+29 154352025.81000012 7666644.070861412
4.8094057588790994e+29 154560606.81000012 7661339.409155144
4.81904162587151e+29 154769187.81000012 7656032.238365021
4.828675401297318e+29 154977768.81000012 7650722.572245439
4.8383070448105756e+29 155186349.81000012 7645410.424542259
4.847936516119018e+29 155394930.81000012 7640095.8089927435
4.8575637749855044e+29 155603511.81000012 7634778.739325489
4.867188781226577e+29 155812092.81000012 7629459.2292603785
4.8768114947131824e+29 156020673.81000012 7624137.292508522
4.886431875369948e+29 156229254.81000012 7618812.942772193
4.8960498831789696e+29 156437835.81000012 7613486.193744773
4.9056654781744025e+29 156646416.81000012 7608157.059110693
4.915278620446968e+29 156854997.81000012 7602825.552545377
4.9248892701435935e+29 157063578.81000012 7597491.687715184
4.934497387465067e+29 157272159.81000012 7592155.478277348
4.944102932669825e+29 157480740.81000012 7586816.937879925
4.953705866070526e+29 157689321.81000012 7581476.080161732
4.963306148037835e+29 157897902.81000012 7576132.91875229
4.972903738997181e+29 158106483.81000012 7570787.46727177
4.982498599431999e+29 158315064.81000012 7565439.739330936
4.9920906898806684e+29 158523645.81000012 7560089.748531087
5.0016799709413764e+29 158732226.81000012 7554737.508463997
5.011266403267254e+29 158940807.81000012 7549383.032711867
5.020849947568537e+29 159149388.81000012 7544026.334847264
5.0304305646149106e+29 159357969.81000012 7538667.4284330625
5.040008215232443e+29 159566550.81000012 7533306.327022392
5.0495828603052104e+29 159775131.81000012 7527943.044158587
5.0591544607756545e+29 159983712.81000012 7522577.59337512
5.0687229776449445e+29 160192293.81000012 7517209.988195557
